signal_date,eval_date,strategy,ticker,signal,prev,close,high,pct_high,pct_close,wl_high,wl_close,status
2026-05-27,2026-05-29,scalping,BLTZ.JK,SCALPING_HIGH,2910.0,2890.0,2890.0,-0.69,-0.69,L,L,evaluated
2026-05-27,2026-05-29,scalping,CPIN.JK,SCALPING_HIGH,4480.0,4270.0,4440.0,-0.89,-4.69,L,L,evaluated
2026-05-27,2026-05-29,scalping,FORU.JK,SCALPING_HIGH,1440.0,1500.0,1505.0,4.51,4.17,W,W,evaluated
2026-05-27,2026-05-29,scalping,MPMX.JK,SCALPING_HIGH,1090.0,1135.0,1145.0,5.05,4.13,W,W,evaluated
2026-05-27,2026-05-29,scalping,PGAS.JK,SCALPING_HIGH,1895.0,1825.0,1920.0,1.32,-3.69,W,L,evaluated
2026-05-27,2026-05-29,scalping,PTIS.JK,SCALPING_HIGH,314.0,298.0,318.0,1.27,-5.1,W,L,evaluated
2026-05-27,2026-05-29,scalping,RDTX.JK,SCALPING_HIGH,16850.0,16675.0,16750.0,-0.59,-1.04,L,L,evaluated
2026-05-27,2026-05-29,scalping,TFCO.JK,SCALPING_HIGH,650.0,600.0,640.0,-1.54,-7.69,L,L,evaluated
2026-05-27,2026-05-29,scalping,TLKM.JK,SCALPING_HIGH,3090.0,3030.0,3170.0,2.59,-1.94,W,L,evaluated
2026-05-27,2026-05-29,scalping,UNIC.JK,SCALPING_HIGH,15350.0,13550.0,14100.0,-8.14,-11.73,L,L,evaluated
2026-05-27,2026-05-29,scalping,MARK.JK,SCALPING_HIGH,820.0,795.0,820.0,0.0,-3.05,L,L,evaluated
2026-05-27,2026-05-29,scalping,INPS.JK,SCALPING_HIGH,720.0,750.0,750.0,4.17,4.17,W,W,evaluated
2026-05-27,2026-05-29,scalping,DFAM.JK,SCALPING_HIGH,118.0,107.0,119.0,0.85,-9.32,W,L,evaluated
2026-05-27,2026-05-29,scalping,SATU.JK,SCALPING_HIGH,264.0,258.0,264.0,0.0,-2.27,L,L,evaluated
2026-05-27,2026-05-29,scalping,PPGL.JK,SCALPING_HIGH,234.0,250.0,256.0,9.4,6.84,W,W,evaluated
2026-05-27,2026-05-29,scalping,WGSH.JK,SCALPING_HIGH,115.0,126.0,126.0,9.57,9.57,W,W,evaluated
2026-05-27,2026-05-29,scalping,GULA.JK,SCALPING_HIGH,500.0,545.0,550.0,10.0,9.0,W,W,evaluated
2026-05-27,2026-05-29,scalping,MMIX.JK,SCALPING_HIGH,386.0,422.0,430.0,11.4,9.33,W,W,evaluated
2026-05-27,2026-05-29,scalping,HBAT.JK,SCALPING_HIGH,505.0,500.0,515.0,1.98,-0.99,W,L,evaluated
2026-05-27,2026-05-29,scalping,GRIA.JK,SCALPING_HIGH,139.0,138.0,148.0,6.47,-0.72,W,L,evaluated
2026-05-27,2026-05-29,scalping,RGAS.JK,SCALPING_HIGH,100.0,103.0,105.0,5.0,3.0,W,W,evaluated
2026-05-27,2026-05-29,scalping,AWAN.JK,SCALPING_HIGH,160.0,165.0,165.0,3.12,3.12,W,W,evaluated
